Wit,26976,"[36492, 11364, 22414, 37247, 24019, 19382, 396, 12502, 13818, 9440]"
Never Say Never Again,36670,"[29143, 5549, 1891, 660, 36643, 36669, 658, 10764, 700, 2756]"
Maborosi,18872,"[25050, 177945, 2517, 17962, 47104, 14120, 11593, 38909, 60141, 19819]"
The Magic Flute,44864,"[29454, 76025, 47735, 12761, 10238, 11700, 5961, 11656, 29455, 11602]"
Pride and Prejudice,43818,"[43277, 24012, 125705, 22638, 133805, 22387, 18093, 3084, 60437, 37975]"
In This Our Life,43525,"[39507, 41089, 11536, 42179, 16993, 17360, 37103, 2075, 14703, 6643]"
Woman of the Year,20640,"[20325, 66473, 25673, 23159, 2428, 24965, 43795, 3110, 2576, 1712]"
Summertime,50363,"[38953, 15927, 907, 851, 16410, 257, 826, 19072, 947, 43742]"
Soldier of Orange,633,"[10802, 9383, 97020, 12775, 563, 64635, 402, 15876, 5902, 13210]"
White Palace,41003,"[5852, 20941, 10449, 44968, 10207, 9039, 22971, 17612, 12537, 9062]"
Oklahoma!,13936,"[42222, 93775, 11426, 288, 874, 1882, 4909, 28100, 19590, 11887]"
Desert Hearts,294,"[513, 8391, 10938, 29371, 18212, 51828, 41913, 13972, 167581, 17612]"
Body Double,11507,"[13937, 266294, 9676, 8688, 117, 9280, 109099, 27327, 11644, 9586]"
The Miracle Worker,1162,"[42252, 37146, 32042, 11040, 5638, 475, 75900, 88794, 43278, 13005]"
Monster in a Box,34328,"[13907, 37088, 63076, 32686, 36614, 33344, 42015, 28059, 24525, 13195]"
School Ties,14684,"[20762, 9873, 6346, 26949, 47608, 31165, 9475, 11184, 22625, 19819]"
Girl,58467,"[4380, 243, 23111, 29380, 6282, 59930, 32513, 18169, 32060, 24071]"
Just Write,163869,"[13067, 11086, 62994, 44968, 194722, 295315, 26941, 123047, 18683, 38731]"
Raising Cain,13937,"[11644, 9676, 9280, 117, 877, 27327, 9586, 10142, 6075, 11507]"
Babylon 5: In the Beginning,10940,"[10916, 10941, 10921, 9886, 21259, 22843, 75629, 12123, 2135, 15137]"
Witchfinder General,31965,"[47620, 38126, 47466, 11377, 34867, 11298, 32043, 15658, 13915, 13937]"
The Prince and the Showgirl,24012,"[125705, 22638, 133805, 20813, 17127, 50043, 25560, 15310, 12157, 43818]"
The China Syndrome,988,"[49370, 17170, 17496, 31043, 14328, 36584, 11020, 24488, 11223, 20620]"
The Wages of Fear,204,"[49842, 827, 241239, 3176, 62676, 17435, 15070, 15074, 22972, 59963]"
Look Who's Talking Too,9356,"[9494, 15019, 73935, 10642, 16806, 9603, 11418, 13342, 11982, 455]"
The Bells of St. Mary's,32430,"[17661, 8356, 14675, 3063, 32911, 43516, 43535, 65157, 65158, 123056]"
Pat and Mike,33575,"[31866, 39130, 25431, 44968, 43232, 39938, 19610, 41206, 13972, 981]"
Animal Crackers,13913,"[20625, 13911, 37719, 26182, 22575, 13912, 11939, 15938, 3063, 22553]"
Camelot,18978,"[39940, 20391, 17352, 84050, 4688, 11887, 824, 31530, 31516, 16618]"
The Four Musketeers,12310,"[52451, 8536, 9531, 17768, 14831, 704, 7364, 26156, 1406, 11853]"
Forever Fever,44807,"[31530, 31516, 43239, 20325, 33738, 43029, 12614, 19590, 28288, 66473]"
Explorers,9872,"[5709, 2614, 11551, 11298, 24831, 927, 928, 11974, 11940, 13768]"
Pierrot le Fou,2786,"[54083, 4710, 8074, 1629, 8072, 269, 1626, 266, 25832, 15383]"
Tuesdays with Morrie,26133,"[17835, 33602, 18658, 10357, 2107, 619, 32274, 47104, 77805, 15198]"
Jason and the Argonauts,11533,"[15081, 11114, 13155, 2309, 13600, 41216, 39314, 16176, 116711, 23033]"
Nostalgia,1394,"[24657, 1396, 31442, 1398, 895, 2103, 24134, 41007, 3084, 60437]"
The Driller Killer,13553,"[34996, 49299, 9558, 21430, 21612, 4722, 12143, 47620, 18912, 59726]"
Throne of Blood,3777,"[25858, 30368, 11712, 1059, 11953, 11878, 3780, 346, 3782, 548]"
The Best of Youth,11659,"[5558, 21711, 25858, 47104, 6521, 14120, 4982, 11593, 37691, 38909]"
Zorba the Greek,10604,"[535, 12584, 10911, 68817, 9762, 14120, 68817, 24248, 12227, 4476]"
Bang Bang You're Dead,16876,"[37141, 10677, 47199, 14807, 42449, 6072, 18886, 43566, 4916, 46063]"
My Side of the Mountain,37437,"[19893, 22213, 28893, 45325, 43037, 29918, 27985, 34774, 38575, 30765]"
Sniper,9545,"[2636, 9360, 10412, 256740, 5922, 15644, 74998, 256687, 256687, 8342]"
Genghis Blues,28030,"[86577, 9459, 13963, 391698, 11779, 132, 18984, 14831, 10174, 20604]"
To Hell and Back,16514,"[22638, 189197, 9289, 11101, 424, 11661, 16442, 5902, 10105, 13813]"
11'09''01 - September 11,1926,"[45958, 194662, 55, 470, 1164, 281957, 1919, 124676, 153, 833]"
"Bon Voyage, Charlie Brown (and Don't Come Back!)",31112,"[54825, 40688, 41394, 12233, 7443, 16340, 8920, 14248, 22794, 213121]"
Internal Affairs,11060,"[49805, 15059, 125520, 2625, 12767, 12616, 36234, 451, 42148, 32303]"
The Parallax View,17365,"[4477, 54494, 54663, 9944, 11092, 15764, 891, 466, 2086, 66]"
The Warriors,11474,"[15070, 70074, 9333, 150, 20287, 12528, 11595, 14729, 35588, 9604]"
Ambush,49320,"[227306, 36439, 18784, 37103, 7862, 10592, 31681, 10911, 1251, 228150]"
Babylon 5: A Call to Arms,10916,"[10940, 10921, 10941, 991, 34851, 9886, 10304, 21259, 18162, 811]"
Babylon 5: The River of Souls,10921,"[10916, 10940, 10941, 991, 34851, 9886, 10304, 21259, 18162, 22843]"
Babylon 5: Thirdspace,10941,"[10940, 10921, 10916, 9886, 21259, 22843, 75629, 12123, 2135, 15137]"
True Stories,24798,"[24128, 13891, 16550, 14940, 25641, 25774, 110972, 61536, 47686, 23752]"
Zardoz,4923,"[1873, 26039, 32054, 11586, 961, 10669, 11532, 31681, 11527, 2575]"
School for Scoundrels,36741,"[52345, 44282, 86369, 12118, 24438, 238215, 14817, 40096, 10467, 10896]"
The Virgin Spring,11656,"[76025, 29454, 29455, 10238, 47735, 11602, 12761, 44864, 5961, 11700]"
Mogambo,25009,"[43869, 3114, 43266, 3109, 37853, 18771, 15875, 13909, 11617, 3088]"
Cypher,10133,"[37707, 431, 15081, 437, 37686, 1090, 45612, 782, 27205, 180]"
Another Thin Man,14589,"[14590, 14588, 3529, 14595, 14594, 37853, 42015, 15730, 21450, 15321]"
The Thin Man Goes Home,14594,"[40044, 43398, 14590, 14595, 14589, 14588, 144953, 31610, 3529, 15659]"
Shadow of the Thin Man,14590,"[14589, 14588, 3529, 14594, 14595, 4808, 17590, 25440, 10831, 31921]"
After the Thin Man,14588,"[14589, 14590, 3529, 14595, 14594, 11718, 14628, 17819, 16148, 161]"
Song of the Thin Man,14595,"[22575, 22553, 14594, 61537, 14588, 14590, 14589, 17590, 31924, 19380]"
Woodstock,9459,"[10373, 13649, 14831, 13963, 28030, 391698, 11887, 20604, 185768, 11779]"
Gunga Din,24965,"[25673, 2428, 43795, 23159, 2576, 20325, 3110, 66473, 20640, 1712]"
Frank Herbert's Children of Dune,192936,"[876, 32235, 10326, 22500, 13764, 10921, 282848, 42590, 17835, 4917]"
Frank Herbert's Dune,876,"[192936, 20701, 11849, 841, 14164, 11940, 5227, 27549, 49521, 14822]"
Lammbock,1583,"[11455, 8346, 9490, 11062, 205587, 1444, 85058, 11846, 11081, 11004]"
The Legend I,17653,"[39448, 18674, 16820, 26325, 35463, 36557, 13637, 943, 10974, 1735]"
Tremors 2: Aftershocks,11069,"[10829, 10679, 13282, 9362, 2614, 9890, 257344, 41154, 11918, 9397]"
Tremors 3: Back to Perfection,10829,"[3980, 43935, 33172, 11069, 25557, 51955, 15158, 42033, 1450, 9964]"
Getting It Right,86959,"[33245, 30502, 11158, 19415, 27902, 5689, 10122, 621, 12227, 21867]"
Straight to Hell,9698,"[14924, 23750, 13820, 28448, 9515, 15120, 27593, 15365, 18065, 208869]"
White Zombie,26860,"[24106, 16231, 9913, 65203, 38077, 61369, 27130, 18994, 2667, 22649]"
The Plague of the Zombies,29049,"[16231, 27118, 26677, 24929, 17287, 28177, 24919, 19185, 14451, 287424]"
I Walked with a Zombie,27130,"[25508, 34667, 678, 47620, 20945, 24111, 176297, 9272, 40723, 9913]"
How to Succeed in Business Without Really Trying,22682,"[9820, 31102, 14831, 40867, 43157, 31530, 31516, 43239, 20325, 33738]"
Pat Garrett & Billy the Kid,11577,"[23330, 576, 5916, 10839, 994, 11942, 9584, 11967, 38765, 9086]"
The Streetfighter,40810,"[4105, 41474, 11713, 246, 24, 37939, 9335, 9039, 7500, 12481]"
"Duck, You Sucker",336,"[391, 429, 938, 335, 311, 1623, 2749, 9086, 8764, 575]"
Bring Me the Head of Alfredo Garcia,11942,"[5916, 23330, 994, 9584, 576, 11577, 10839, 332411, 11835, 26039]"
The Ballad of Cable Hogue,23330,"[5916, 9584, 576, 11577, 11942, 10839, 994, 22317, 43828, 20391]"
Master of the Flying Guillotine,49636,"[39448, 23305, 23305, 23305, 23305, 23305, 23305, 23305, 23305, 1735]"
Berlin: Symphony of a Great City,222,"[36676, 26851, 22905, 42611, 261855, 14770, 30856, 24458, 256876, 26408]"
Samurai Fiction,10686,"[11878, 11712, 15003, 9089, 1059, 12496, 13637, 9255, 9622, 10974]"
Gidget,43096,"[64382, 47475, 110972, 17402, 30528, 90214, 33657, 15513, 49721, 125537]"
Drunken Angel,25858,"[30368, 3777, 11712, 1059, 11878, 3780, 346, 3782, 12493, 11953]"
Desperate Living,14262,"[11592, 14195, 14267, 14269, 9768, 11855, 2976, 13702, 692, 70436]"
The Devil's Rain,38701,"[18250, 17965, 74122, 41462, 28177, 16231, 10306, 11510, 28679, 13555]"
The Valachi Papers,33357,"[11206, 660, 646, 657, 5996, 245706, 8438, 42148, 7015, 1429]"
Stray Dog,30368,"[25858, 1059, 3777, 12493, 346, 11878, 548, 11712, 3780, 3782]"
The Hidden Fortress,1059,"[30368, 11712, 346, 25858, 3777, 9764, 11953, 11878, 3780, 3782]"
High and Low,12493,"[30368, 25858, 11878, 11712, 3777, 1059, 548, 346, 11953, 3780]"
Dark Days,14273,"[16441, 27549, 24257, 52059, 79515, 113279, 54714, 50314, 202475, 33377]"
Zelig,11030,"[12762, 11302, 8288, 9689, 2779, 11686, 81836, 38031, 28384, 30890]"
Face to Face,29454,"[76025, 10238, 47735, 12761, 29455, 44864, 133919, 11602, 11656, 5961]"
Winter Light,29455,"[29454, 10238, 76025, 47735, 11656, 11602, 12761, 614, 44864, 11700]"
Through a Glass Darkly,11602,"[29454, 76025, 10238, 47735, 29455, 11656, 12761, 44864, 11700, 490]"
Smiles of a Summer Night,11700,"[44864, 29454, 76025, 47735, 29455, 10238, 11602, 12761, 11656, 133919]"
Summer with Monika,47735,"[29454, 10238, 76025, 11602, 29455, 44864, 12761, 11656, 133919, 11700]"
The Night of the Iguana,14703,"[43525, 41089, 39507, 37103, 11536, 42179, 16993, 17360, 2075, 6643]"
Reflections in a Golden Eye,3547,"[43525, 39507, 41089, 42179, 17360, 37103, 2075, 11536, 16958, 6643]"
Under the Volcano,41089,"[39507, 43525, 42179, 16993, 17360, 37103, 11536, 14703, 2075, 16958]"
Wise Blood,42179,"[39507, 43525, 41089, 17360, 37103, 2075, 36557, 16993, 11536, 16958]"
Nightbreed,20481,"[8973, 9003, 9945, 34637, 62931, 29239, 561, 49017, 33516, 45649]"
Bloody Mama,31581,"[42725, 63578, 70436, 23439, 31655, 29030, 24452, 32569, 28501, 27545]"
Ken Park,7090,"[14922, 12271, 2149, 2124, 101998, 14578, 44772, 20067, 24469, 48035]"
Monterey Pop,42632,"[26408, 135, 13963, 28030, 391698, 9459, 18984, 7944, 25630, 46697]"
A Bridge Too Far,5902,"[26949, 12506, 10445, 34193, 783, 1816, 633, 11101, 16514, 189197]"
Infernal Affairs,10775,"[11647, 286709, 11782, 42700, 49291, 1815, 1662, 24253, 72031, 22314]"
A Tale of Two Sisters,4552,"[15067, 49797, 32043, 15658, 18256, 29143, 63311, 47620, 2655, 32076]"
Broadway Danny Rose,12762,"[11302, 8288, 9689, 2779, 11686, 81836, 38031, 28384, 30890, 11030]"
From Beyond,14510,"[18256, 870, 12088, 1694, 52302, 47466, 28070, 985, 15301, 18111]"
Rock 'n' Roll High School,26326,"[18509, 24269, 14831, 40867, 43157, 31530, 31516, 40932, 43239, 1584]"
Death Race 2000,13282,"[21241, 60276, 28940, 10679, 2614, 9890, 257344, 41154, 9067, 11918]"
The Wild Angels,42725,"[31581, 63578, 70436, 29030, 24452, 23439, 31655, 28501, 27545, 32569]"
Bedlam,24111,"[37451, 28528, 42541, 43236, 20945, 3055, 21876, 11123, 16636, 6537]"
Brigadoon,18283,"[43029, 2769, 29376, 4822, 909, 54028, 11846, 42986, 59964, 64382]"
Marjorie Morningstar,33731,"[32847, 59820, 28569, 32456, 32331, 17127, 50043, 25560, 14667, 12157]"
The Power of One,13823,"[18069, 31603, 195589, 38575, 14621, 8856, 10495, 1366, 1375, 36773]"
The Weather Underground,14108,"[24257, 52059, 79515, 113279, 54714, 50314, 202475, 33377, 41212, 41778]"
Kikujiro,4291,"[5910, 7500, 246, 20992, 870, 15045, 17880, 48287, 52856, 25445]"
"Spring, Summer, Fall, Winter... and Spring",113,"[123377, 25649, 1280, 13855, 595, 9746, 746, 337, 89708, 363]"
The Phantom Tollbooth,28476,"[4935, 16690, 41216, 116711, 62931, 11319, 10192, 123, 23685, 25694]"
How to Steal a Million,3001,"[133805, 20139, 17801, 31507, 804, 16085, 18612, 887, 3084, 43258]"
Support Your Local Sheriff,11574,"[11504, 53516, 347969, 17691, 9474, 22575, 84259, 22317, 22575, 43828]"
Mean Streets,203,"[524, 65673, 42694, 16153, 22784, 12637, 19082, 11873, 2567, 103]"
I Am a Fugitive from a Chain Gang,29740,"[42196, 41495, 22387, 27899, 17912, 43824, 82695, 5996, 9291, 21454]"
Harper,26268,"[27932, 11169, 9386, 10851, 42700, 4281, 53712, 8984, 10775, 94348]"
Sweet Bird of Youth,33632,"[22013, 37749, 26516, 261, 57575, 18900, 32617, 42635, 88875, 22711]"
Grill Point,316,"[311301, 10653, 10683, 86555, 258, 50646, 49792, 10571, 44564, 45225]"
Shiri,10355,"[11658, 15070, 15074, 22972, 18886, 2320, 11983, 8975, 7305, 9967]"
Bad Day at Black Rock,14554,"[11331, 22201, 966, 11372, 5925, 67612, 36245, 11509, 7183, 42148]"
In China They Eat Dogs,250,"[10569, 32081, 11517, 15120, 18065, 208869, 250066, 12655, 11001, 2330]"
Seducing Doctor Lewis,41277,"[54083, 1629, 4710, 14652, 89049, 15383, 11673, 2786, 8074, 11986]"
Sammy and Rosie Get Laid,42013,"[27857, 79, 11240, 1363, 11844, 9095, 12664, 3472, 243, 205220]"
Sunrise: A Song of Two Humans,631,"[5991, 10728, 977, 653, 38684, 4148, 28029, 42217, 547, 1809]"
Shock Corridor,25504,"[25955, 16121, 47955, 16636, 29193, 793, 18408, 9729, 25212, 5279]"
Au Revoir les Enfants,1786,"[32636, 25468, 42501, 11012, 26973, 2546, 23954, 27361, 423, 9524]"
Sex: The Annabel Chong Story,51182,"[45042, 223195, 4539, 50562, 24257, 52059, 79515, 113279, 54714, 50314]"
Pursuit of Happiness,210937,"[26123, 123056, 20306, 37405, 9283, 9322, 18451, 11191, 52345, 37247]"
Gladiator 1992,16219,"[10135, 11074, 307081, 1825, 45317, 21253, 256740, 42807, 29372, 22915]"
The Inheritance,15824,"[47104, 14120, 11593, 38909, 60141, 19819, 3084, 54580, 11832, 60437]"
Indestructible Man,48385,"[43109, 28070, 2182, 25557, 48311, 65460, 39154, 13559, 47620, 9827]"
The Wasp Woman,27545,"[32569, 70436, 23439, 31655, 29030, 24452, 63578, 42725, 31581, 25319]"
Attack of the Giant Leeches,22718,"[28070, 25557, 48311, 65460, 39154, 13559, 55667, 33172, 10016, 9102]"
Dead or Alive,11315,"[14943, 12487, 11075, 120852, 13637, 9696, 58857, 4241, 9694, 20721]"
Lola Montès,35987,"[27030, 946, 13435, 12717, 3635, 3084, 14533, 43122, 87729, 60437]"
La Dolce Vita,439,"[47715, 42021, 7857, 12548, 42590, 19120, 5622, 11163, 43361, 422]"
Jin-Roh: The Wolf Brigade,823,"[36107, 98622, 19959, 2114, 7299, 43475, 11299, 3509, 12101, 8974]"
Captain Blood,16905,"[10907, 1718, 43517, 30462, 13368, 41465, 13696, 18644, 5996, 29117]"
Batteries not Included,11548,"[848, 9612, 34549, 1499, 19953, 20856, 16866, 24086, 18252, 1649]"
Educating Rita,38291,"[18683, 8849, 18801, 698, 691, 667, 50463, 24137, 43673, 54155]"
On Moonlight Bay,41204,"[28257, 19590, 31530, 31516, 43239, 20325, 33738, 43029, 12614, 28288]"
Sansho the Bailiff,20532,"[14696, 17680, 56830, 5879, 38171, 753, 4154, 1904, 1554, 8052]"
Zazie dans le métro,2546,"[25468, 42501, 32636, 11012, 26973, 27361, 1786, 23954, 23939, 228326]"
The Americanization of Emily,42791,"[6393, 23945, 20444, 41760, 20242, 32082, 41913, 11558, 19827, 11185]"
Anne of the Thousand Days,22522,"[19379, 43122, 21867, 59820, 47018, 42086, 82311, 25560, 3084, 15421]"
Baby Doll,40478,"[33667, 21849, 28569, 32078, 47249, 82311, 654, 220, 702, 65673]"
L'Avventura,5165,"[21135, 1052, 9652, 573, 9523, 10990, 27958, 2044, 43771, 30072]"
Beyond the Valley of the Dolls,5722,"[315, 9591, 20876, 36049, 30157, 18074, 17912, 42160, 13649, 9894]"
Hiroshima Mon Amour,5544,"[4024, 39543, 803, 85638, 402672, 20324, 27854, 28005, 11400, 4483]"
Ugetsu,14696,"[20532, 548, 3598, 29911, 13188, 38688, 30959, 5961, 297, 141]"
The Day of the Jackal,4909,"[42222, 93775, 11426, 874, 13936, 1882, 288, 9869, 22832, 4349]"
Safety Last!,22596,"[42359, 16661, 47475, 110972, 17402, 30528, 90214, 33657, 15513, 49721]"
While the City Sleeps,36786,"[52758, 21451, 24003, 21594, 832, 22178, 14580, 17136, 17058, 228150]"
Viridiana,4497,"[35838, 5781, 35124, 5558, 626, 36245, 36265, 29264, 649, 35206]"
Totally Fucked Up,33560,"[35122, 1811, 13552, 11171, 157825, 46837, 13168, 44490, 43923, 17731]"
Lupin the Third: The Castle of Cagliostro,15371,"[158483, 128, 11621, 4935, 81, 129, 12429, 10515, 16859, 149870]"
Arizona Dream,11044,"[20128, 11902, 1075, 45671, 41951, 23111, 5994, 10937, 59930, 32513]"
Queen Christina,31526,"[42657, 43239, 88273, 17589, 402672, 27854, 28005, 11400, 4483, 19601]"
Battleground,31623,"[17761, 17687, 19610, 37650, 28966, 32484, 15938, 38727, 13888, 27597]"
3 Women,41662,"[66487, 71125, 52036, 55309, 45695, 3121, 29005, 5279, 67772, 10403]"
Take Me Out to the Ball Game,33738,"[26378, 31516, 2769, 17889, 31530, 43239, 14030, 20325, 43029, 12614]"
Purple Rain,13763,"[38909, 29380, 6282, 42121, 65203, 43340, 18535, 80585, 14924, 23655]"
Signs of Life,67217,"[53200, 12172, 11710, 8672, 99657, 55624, 62437, 57976, 44027, 8410]"
Point of No Return,10498,"[2086, 14040, 6341, 11009, 4954, 9409, 2605, 33521, 860, 1727]"
Jamon Jamon,4507,"[13818, 649, 4380, 14629, 10653, 4043, 5187, 42048, 2307, 37672]"
College,34847,"[22575, 32318, 50704, 38742, 51359, 51362, 25770, 51360, 32600, 701]"
Mitchell,32303,"[21027, 38765, 42148, 82682, 14807, 25941, 26712, 286709, 265351, 30941]"
The Man Who Came to Dinner,26319,"[23567, 20640, 195, 47475, 110972, 17402, 30528, 90214, 33657, 15513]"
Sunday Bloody Sunday,45938,"[3116, 32513, 24134, 26535, 17182, 5122, 118098, 26578, 250734, 32076]"
The Major and the Minor,39871,"[18299, 239, 2690, 10653, 632, 987, 284, 6620, 18776, 1888]"
The Caine Mutiny,10178,"[28120, 1834, 7364, 31681, 49320, 227306, 36439, 18784, 37103, 7862]"
Black Narcissus,16391,"[47104, 323272, 25037, 29229, 14120, 11593, 38909, 37103, 60141, 19819]"
Escape from Alcatraz,10734,"[26170, 24229, 12584, 11916, 11850, 984, 9559, 6723, 15393, 88794]"
Shrek 2,809,"[808, 411, 2454, 13394, 10192, 810, 11688, 15173, 49519, 137106]"
The Day After Tomorrow,435,"[47933, 14161, 2164, 602, 9349, 117251, 124905, 7840, 2024, 10596]"
Raising Helen,4599,"[29968, 25010, 18417, 4806, 353069, 10780, 62838, 11130, 15592, 38554]"
Soul Plane,12657,"[292, 21724, 1641, 9298, 62994, 44968, 194722, 295315, 650, 10607]"
Baadasssss!,28219,"[10952, 51823, 36434, 8011, 29621, 580, 47104, 14120, 11593, 38909]"
Saved!,13193,"[32444, 33339, 26371, 4927, 46732, 11421, 24584, 14118, 40694, 10938]"
Time of the Wolf,24190,"[32764, 32761, 30970, 8461, 86837, 37903, 1987, 1791, 8461, 445]"
Harry Potter and the Prisoner of Azkaban,673,"[672, 675, 674, 671, 9410, 767, 49047, 1391, 19101, 9693]"
Mindhunters,16617,"[13252, 9548, 8914, 10477, 11412, 1408, 10131, 9954, 9350, 1573]"
Zatoichi,246,"[7500, 4291, 5910, 20992, 870, 41474, 8456, 9886, 30266, 313074]"
The Chronicles of Riddick,2789,"[87421, 2787, 10547, 12590, 865, 19959, 1705, 38321, 10350, 6479]"
Garfield,8920,"[14113, 45325, 9449, 1649, 9513, 54825, 40688, 41394, 31112, 12233]"
Napoleon Dynamite,8193,"[22820, 9353, 33560, 9880, 11397, 52867, 16299, 2108, 9377, 2295]"
Lover Come Back,40894,"[12708, 38684, 15919, 4939, 4952, 33666, 22233, 39231, 47475, 110972]"
Police Academy: Mission to Moscow,11546,"[16263, 15596, 9336, 10157, 9835, 10154, 11078, 109431, 158990, 41579]"
Ring of Bright Water,59427,"[52258, 86577, 43535, 65157, 65158, 123056, 40454, 15397, 25050, 29879]"
Fool for Love,71125,"[66487, 41662, 3121, 52036, 55309, 29005, 45695, 5279, 10763, 67772]"
Helen of Troy,42658,"[5923, 43336, 18784, 28577, 30346, 49126, 26983, 17218, 11618, 152]"
Suddenly,18398,"[16373, 17131, 16958, 16933, 25736, 10498, 2086, 31152, 18612, 60033]"
Possessed,20849,"[38295, 48260, 5852, 22784, 19429, 16233, 41602, 3767, 20689, 19171]"
Kings Row,53779,"[23283, 27854, 37719, 19140, 11939, 42852, 244063, 43771, 30072, 74692]"
The Kid Brother,16661,"[42015, 42359, 15730, 21450, 15321, 108401, 24081, 31306, 33078, 24664]"
This Island Earth,831,"[12914, 13001, 16866, 602, 39916, 1685, 9620, 8836, 197537, 679]"
Blackboard Jungle,26516,"[22013, 37749, 33632, 18900, 57575, 261, 32617, 21629, 10485, 64945]"
It Had to Be You,44388,"[149362, 334130, 77120, 134901, 68098, 167966, 134481, 47686, 276165, 164753]"
The Heiress,28571,"[133805, 31507, 20139, 17801, 16085, 27367, 887, 43802, 3084, 43258]"
State Fair,27686,"[24203, 33839, 21468, 26531, 16520, 31530, 31516, 16618, 43239, 20325]"
Executive Suite,43336,"[18784, 28577, 30346, 49126, 26983, 42658, 17218, 5923, 28436, 11618]"
Johnny Belinda,62000,"[76229, 57103, 16535, 10297, 9695, 22176, 1890, 11349, 226, 36612]"
Super Size Me,9372,"[10409, 42015, 29040, 15730, 21450, 15321, 108401, 24081, 31306, 33078]"
Johnny Eager,41495,"[43824, 22387, 17912, 27899, 42196, 29740, 27033, 35404, 25736, 21454]"
La Jetée,662,"[1563, 84332, 29146, 59457, 28370, 22230, 11232, 17198, 26454, 254320]"
The Picture of Dorian Gray,16559,"[38688, 49126, 13937, 42196, 42149, 1433, 74899, 11075, 38150, 9272]"
